Word Id,Word,Meaning,P of speech,Pronunciation
2842,"মন্দ","wayward, evil, futile",,
2843,"আকাব","punishment, suffering","noun",
2844,"স্বাদ","taste, flavour, savour","noun",
2845,"তরবা","repentence","noun",
2846,"কাঁটাঝোপ","thorns","noun",
2848,"শিয়ালকাঁটা","weeds","noun",
2849,"আগ্রহ","eagerness, zeal","noun",
2850,"নোংগর","anchor","noun",
2851,"শালেম","Salem","name",
2853,"শব্দ","sound, noise, voice","noun",
2854,"অর্থ","meaning, significance","noun",
2856,"আদায়","collect","noun",
2857,"কোরবানগাহ","alter","noun",
2858,"উপস্থিত","present",,
2860,"দোষশুন্য","faultless",,
2861,"তাম্বু","tent","noun",
2863,"নমুনা","sample, specimen, model","noun",
2864,"মধ্যস্থ","mediator","noun",
2866,"অঢ়ল","not moving, stationary, motionless","adj.",
2867,"আদ্‌শ্য","what can't be seen, invisable","adj.",
2868,"পর্দা","curtain","noun",
2869,"সিন্দু","ocean, sea","noun",
2870,"মুড়ানো","to shave","verb",
2872,"ফলক","bench, point, tablet","noun",
2873,"বর্তমান","present, of the present time","adj.",
2875,"মহৎ","great, noble","adj.",
2877,"উইল","legal testament, will","noun",
2878,"রাংগানো","?",,
2879,"নকল","copy","noun",
2880,"ছাই","ash","noun",
2881,"দুঃখভোগ","suffering",,
2882,"লুট","plunder, loot","noun",
2883,"ধন","wealth, treasure","noun",
2885,"কাবিল","Cain","name",
2886,"হাবিল","Abel","name",
2888,"ইনোক","Enoch","name",
2889,"জাহাজ","boat, vessel, transport","noun",
2890,"নক্‌শা","design, pattern","noun",
2892,"বালুকণা","sandy shore","noun",
2893,"পরদেশ","foreign country","noun",
2894,"ইসহাক","Isaac","name",
2896,"রাহব","Rahab","name",
2897,"গোয়েন্দা","detective, a policeman, spy","noun",
2898,"তেজ","light, glow, radiation","noun",
2899,"ছোরা","knife, particularly used for sacrifice","noun",
2901,"জেল","jail, gaol","noun",
2902,"খালাস","release from jail, acquittal","noun",
2904,"নির্যাতন","oppression, torture","noun",
2905,"হাতকড়া","handcuffs","noun",
2906,"অত্যাচার","oppression, presecution",,
2907,"গুহা","a cave","noun",
2909,"ভিড়","crowd","noun",
2910,"প্রতিযোগিতা","competition","noun",
2915,"নীতি","constantly, regularly","adv.",
2916,"ঝড়","violent storm, rainstorm","noun",
2917,"নাড়া","to move, shake","verb",
2918,"মিনতি","humble prayer, request","noun",
2919,"নাড়ানো","to shake, move","verb",
2921,"জেলখানা","jail","noun",
2922,"কয়েদী","a prisoner, captive","noun",
2924,"ইবলিস","Satan","name",
2927,"দজ্জাল","one-eyed man, deciever, liar","noun",
2928,"অভিষেক","annointing","noun",
2929,"ব্যস্ত","agitated, impatient, worried","adj.",
2930,"রোজ","daily",,
2931,"প্রতিমা","idols","noun",
2936,"রূহানী","spiritual",,
2938,"অসহায়","helpless, destitute","adj.",
2939,"অপূর্ণ","incomplete, unfinished, imperfect","adj.",
2941,"ঠকামি","cheating, swindling","noun",
2942,"ওৎ","?",,
2943,"অত্যাচাআরিত","Outraged; oppressed","adj.",
2944,"এতিম","orphan","noun",
2945,"ন্যায়বান","tribunal, righteous (adj.)","noun",
2946,"ইধাও","vanished, disappeared, out of sight","adj.",
2947,"ঠোঁট","lips","noun",
2948,"উদ্ধারকর্তা","Saviour","noun",
2949,"খাদ","an alloy, a substance formed by mixing metals","noun",
2950,"আবাস","residence","noun",
2951,"সংগী","companion","noun",
2952,"মিক্‌তাম","?",,
2953,"দেব-দেবী","idols, gods","noun",
2955,"সীমা","border","noun",
2956,"মণি","jewel, gem, precious stone","noun",
2957,"শিং","horn","noun",
2959,"পৌঁছা","to arrive","verb",
2960,"কয়লা","coal, charcoal","noun",
2962,"ঘন","think, condensed","adj.",
2963,"ভর","weight, load","noun",
2964,"ডানা","wing","noun",
2966,"কুটিল","?",,
2967,"কৌশল","shrewd",,
2969,"প্রমাণিত","proved, established","adj.",
2971,"হরিণী","deer, antelope","noun",
2974,"নত","bent, bowed, curved","adj.",
2975,"গুঁড়া","dust, powder","noun",
2976,"বাণী","words, language, sppeach","noun",
2977,"খেলোয়াড়","a player, sportsman","noun",
2978,"বীর","hero","noun",
2980,"তাপ","heat, warmth, anger","noun",
2981,"সতেজ","vigour, energtic, spirited","adj.",
2982,"মধু","honey","noun",
2984,"ঘোড়া","horse","noun",
2985,"তাজ","crown, a diadem","noun",
2987,"আয়ু","span of life, lifetime","noun",
2988,"পোকা","insect","noun",
2989,"টিট্‌কারি","a jeer, a scoff","noun",
2991,"গুণা","to count","verb",
2992,"ধরা","a paw or claw","noun",
2993,"বহুমূল্য","very costly","adj.",
2995,"তৃপ্ত","satisfaction, delight","noun",
2996,"মুগুর","hammer, mallet","noun",
2997,"মেহেরবানী","kindness, favour","noun",
2998,"আগ্রহী","without any cause or justification","adj.",
2999,"যৌবনকালে","in youth",,
3000,"মেহেরবান","kind, loving, affectionate","adj.",
3001,"যাতনা","acute pain, torture, agony","noun",
3002,"ঠগ","a thug, an imposter","noun",
3003,"ঘুষ","a bribe","noun",
3004,"সৌন্দর্য","sunset","noun",
3006,"বাঁধ","a dam, embankment","noun",
3008,"লেবানন","Lebanon","name",
3011,"ডাল","branch","noun",
3012,"যোগন","supply, stock, flow","noun",
3014,"গৃহ","a house, dwelling","noun",
3015,"উৎসব","ceremony, function, marriage","noun",
3016,"সাজ","meticulous dressing, decoration","noun",
3017,"জন্ত্রণা","torture, pain","noun",
3019,"ঘেরাও","surround","noun",
3020,"মস্কীল","?",,
3021,"ধন্য","blessed, lucky, glad, rich","adj.",
3024,"বেথানিয়া","Bethany","name",
3026,"সান্ত্বনা","Bethsaida","name",
3028,"নথনেল","Nathaniel","name",
3029,"জালা","water vessels","noun",
3031,"অলৌকিক","miraculus, superhuman",,
3032,"কফরনাহূম","Capernaum","name",
3033,"দড়ি","rope","noun",
3034,"চাবুক","whip","noun",
3036,"ঐনোন","Aenon","name",
3037,"কন্যা","a daugther, virgin, marriageable girl","noun",
3038,"ধরা-ছোঁয়া","? - to hold - to touch",,
3039,"কাফন","crippled","adj.",
3040,"বাছ-বিচার","?",,
3042,"ইথলে-ওয়া","to become wealthy","verb",
3043,"ছাঁদ দেওয়া","column, covered coilonnades","noun",
3044,"ক্ষতি","harm, evil, loss, damage","noun",
3045,"তেলাওয়াত","read",,
3046,"ভুর্তি","admission, hire, filling, stuffed","noun",
3047,"বকবক","gurgle, chatter","noun",
3049,"কড়ে-ঘর","a straw house","noun",
3050,"বিড়বিড়","muttering, grumbling","noun",
3052,"অবাক","dumb, mute","adj.",
3053,"জোইতুন","olive tree","noun",
3054,"জেনা","adultery",,
3056,"আত্নহত্যা","suicide","noun",
3057,"জারজ","illegitimate, unlawfully begotten","adj.",
3058,"থুথু","denoting the noise/sound of spitting","noun",
3059,"কাদা","mud","noun",
3060,"সেজদা ক","to worship","verb",
3061,"খোঁয়াড়","cattle shed","noun",
3062,"নেকড়ে","wolf","noun",
3064,"প্রতিষ্ঠা","establishment, setting up, foundation","noun",
3066,"জমায়েত","a gathering","noun",
3068,"আতর","perfume","noun",
3069,"জমজ","twins","noun",
3070,"পুনরুথান","resurrection, rising again","noun",
3071,"আয়োজন","arrangement, provision","noun",
3072,"খেৎউর","date, palm","noun",
3073,"মাধাবা","Welcome, God bless you, Hosanna",,
3075,"ইশারা","a wink, beckoning, sign","noun",
3076,"মালী","gardener","noun",
3077,"দলছাড়া","seperated from the group, odd, moving alone","adj.",
3078,"একলা","unaccompanied, lone","adj.",
3081,"কিদ্রোণ","Kidron","name",
3082,"খাপ","a sheath for the sword","noun",
3083,"হানন","Annas","name",
3085,"কাঠকয়লা","charcoal","noun",
3086,"পোহানো","to become light, day, dawn, to wam","verb",
3087,"চড়","a quick blow with the hand, a slap","noun",
3089,"চেঁচানো","to shout","verb",
3090,"কাঁটা-লতা","creeper vine with thorns","noun",
3091,"গাঁথা","to string togetehr, wreathe","verb",
3092,"বাঁধানো","to bind","verb",
3093,"গাব্বাথা","Gabatha","name",
3096,"স্পষ্ট করে জানা","clearly explain",,
3097,"বলবান","doorpost","noun",
3099,"ভাগ্য","awl, tool used to piecre something","noun",
3100,"খারাক-পোশাক","food & clothing","noun",
3101,"আঘাতকারী","compensation","noun",
3102,"কালশিরা","bruise","noun",
3104,"গুঁতা","to gore","verb",
3105,"আহত হ","to be hurt","verb",
3106,"পরনের কাপড়","garments","noun",
3107,"কেড়ে নেওয়া","to be taken away","verb",
3108,"বিয়ের মহরানা","bride price",,
3109,"অভাবী লোক","needy person",,
3111,"সুদ","interest","noun",
3112,"গুজর","rumour, hersay","noun",
3113,"রটা","to spread","verb",
3115,"মকদ্দমা","[A} lawsuit","noun",
3116,"মামলা","charge, lawsuit","noun",
3117,"প্যাঁচ","twist",,
3119,"ফসল মজদের ঈদ","feast of ingathering","noun",
3120,"ফসল কাটাবার ঈদ","feast of harvest","noun",
3122,"খামিহীন রুটির ঈদ","Passover","name",
3123,"তেতো ক","to make bitter","verb",
3125,"ভিমরুল","hornet","noun",
3126,"যোগাযোগ-কোরবানী","fellowship offering","noun",
3127,"ব্যবস্তা-লেখা কিতাব","book of the covenant","noun",
3129,"নীলকান্তমণি","sapphire","noun",
3130,"বাওয়া","to row, passover, to climb up or down","verb",
3131,"মসীনা সুতা","fine linen","noun",
3132,"শুশুক","porpoise, dolphin","noun",
3134,"বাব্‌লা","acacia","noun",
3135,"খোশবু ধুপ","fragrent incense","noun",
3138,"সাক্ষ্য-সিন্দুক","ark of the covenant","noun",
3140,"মুড়া","to cover up, overlay","verb",
3142,"ছাঁচে ফেলা","to cast mold","verb",
3143,"ডাণ্ডা","pole","noun",
3145,"পিটা","to strike, beat, hammer","verb",
3146,"বেড়","rim, edge","noun",
3147,"ঢালন-কোরবানীর জিনিস","things for pouring out the offerings",,
3149,"ডাঁটি","handle","noun",
3150,"সল্‌ত","wick","noun",
3151,"চিম্‌টা","tongs","noun",
3153,"আসবাবপত্র","furnishings","noun",
3154,"পাকানো","to twist","verb",
3156,"ওস্তাদ কারিগর","skilled craftsman","noun",
3157,"বুনা","to cause to be woven, sewn","verb",
3159,"ফাঁস","loop",,
3160,"আংটা","claspes, ties","noun",
3162,"দু'ভাঁজ ক","to fold","verb",
3163,"ঢাকনি","a cover","noun",
3164,"খাড়া","standing erect, perpendicular",,
3166,"পায়া","leg, foot","noun",
3167,"পা-দানি","base","noun",
3169,"হুড়কা","cross bar","noun",
3170,"ঝাঁঝরি","grating",,
